,variable,value
3478,347,41.31999
3479,347,61.49999000000002
3480,348,43.87999000000001
3481,348,67.33999010000002
3482,348,26.58998999999999
3483,348,76.07999030000002
3484,348,33.649989999999995
3485,348,54.24999000000002
3486,348,69.35999000000001
3487,348,45.549990000000015
3488,348,41.509989999999995
3489,348,61.49999000000002
3490,349,44.30999000000001
3491,349,67.1699901
3492,349,27.009989999999995
3493,349,76.22999030000003
3494,349,33.469989999999996
3495,349,54.519990000000014
3496,349,69.25999000000002
3497,349,45.88999000000002
3498,349,42.51999000000001
3499,349,62.64999000000002
3500,350,45.02999000000002
3501,350,67.4199901
3502,350,27.05998999999999
3503,350,76.37999030000003
3504,350,33.74999
3505,350,55.049990000000015
3506,350,68.99999000000001
3507,350,45.799990000000015
3508,350,42.37999000000001
3509,350,63.70999000000002
3510,351,45.329990000000016
3511,351,68.48999010000003
3512,351,27.109989999999993
3513,351,76.70999030000003
3514,351,33.289989999999996
3515,351,55.339990000000014
3516,351,69.01999000000002
3517,351,45.949990000000014
3518,351,42.43999000000001
3519,351,64.63999000000001
3520,352,45.839990000000014
3521,352,68.45999010000003
3522,352,27.099989999999988
3523,352,77.51999030000003
3524,352,33.009989999999995
3525,352,55.759990000000016
3526,352,69.05999000000001
3527,352,46.59999000000002
3528,352,42.629990000000014
3529,352,64.82999000000001
3530,353,45.979990000000015
3531,353,68.44999010000001
3532,353,27.389989999999997
3533,353,77.18999030000003
3534,353,32.99999
3535,353,55.64999000000002
3536,353,69.31999000000002
3537,353,47.91999000000001
3538,353,42.56999000000002
3539,353,65.02999000000001
3540,354,46.119990000000016
3541,354,69.07999010000002
3542,354,27.459989999999994
3543,354,77.03999030000003
3544,354,33.16999
3545,354,55.85999000000002
3546,354,69.47999000000002
3547,354,47.699990000000014
3548,354,42.35999000000002
3549,354,65.88999000000001
3550,355,46.159990000000015
3551,355,69.49999010000002
3552,355,27.39999
3553,355,77.74999030000002
3554,355,33.47999
3555,355,56.019990000000014
3556,355,70.26999000000002
3557,355,48.23999000000001
3558,355,42.63999000000002
3559,355,66.69999000000001
3560,356,46.049990000000015
3561,356,70.28999010000001
3562,356,27.139989999999994
3563,356,79.03999040000002
3564,356,33.30999
3565,356,56.35999000000002
3566,356,71.22999000000002
3567,356,48.91999000000001
3568,356,42.80999000000001
3569,356,67.57999000000001
3570,357,46.70999000000002
3571,357,70.93999010000002
3572,357,27.519989999999996
3573,357,79.57999040000003
3574,357,33.399989999999995
3575,357,56.27999000000002
3576,357,71.66999000000001
3577,357,49.979990000000015
3578,357,43.06999000000002
3579,357,68.49999000000001
3580,358,47.129990000000014
3581,358,71.96999010000002
3582,358,27.519989999999993
3583,358,79.83999040000002
3584,358,33.719989999999996
3585,358,56.60999000000002
3586,358,72.36999000000002
3587,358,50.979990000000015
3588,358,43.30999000000001
3589,358,69.53999000000002
3590,359,47.769990000000014
3591,359,73.58999010000001
3592,359,27.769989999999996
3593,359,80.50999040000002
3594,359,33.789989999999996
3595,359,56.64999000000002
3596,359,73.15999000000002
3597,359,51.49999000000002
3598,359,44.46999000000002
3599,359,70.55999000000001
3600,360,47.78999000000002
3601,360,74.05999010000001
3602,360,28.089989999999997
3603,360,80.70999040000001
3604,360,33.74999
3605,360,56.59999000000002
3606,360,74.27999000000001
3607,360,51.49999000000002
3608,360,44.59999000000002
3609,360,71.67999000000002
3610,361,47.979990000000015
3611,361,74.43999010000002
3612,361,28.07999
3613,361,80.49999040000003
3614,361,33.83999
3615,361,56.759990000000016
3616,361,74.84999000000002
3617,361,51.80999000000001
3618,361,44.699990000000014
3619,361,72.91999000000001
3620,362,48.199990000000014
3621,362,75.22999010000001
3622,362,28.39999
3623,362,81.01999040000003
3624,362,33.939989999999995
3625,362,57.09999000000002
3626,362,75.70999000000002
3627,362,53.56999010000001
3628,362,44.829990000000016
3629,362,73.49999000000001
3630,363,48.59999000000002
3631,363,75.72999010000001
3632,363,28.369989999999998
3633,363,81.32999040000003
3634,363,33.939989999999995
3635,363,56.99999000000002
3636,363,76.10999000000001
3637,363,54.56999010000001
3638,363,45.27999000000002
3639,363,73.74999000000001
3640,364,49.189990000000016
3641,364,75.75999010000002
3642,364,28.589989999999997
3643,364,82.5099904
3644,364,34.34999
3645,364,57.55999000000001
3646,364,77.12999000000002
3647,364,54.989990100000014
3648,364,45.60999000000002
3649,364,73.89999000000002
3650,365,49.77999000000002
3651,365,77.29999010000002
3652,365,28.37999
3653,365,82.49999040000003
3654,365,34.52999
3655,365,57.769990000000014
3656,365,77.84999000000002
3657,365,55.86999010000002
3658,365,45.63999000000002
3659,365,74.49999000000001
3660,366,50.20999000000002
3661,366,77.25999010000001
3662,366,28.389989999999997
3663,366,82.69999040000002
3664,366,34.59999
3665,366,58.369990000000016
3666,366,79.1699901
3667,366,56.77999010000001
3668,366,45.99999000000002
3669,366,74.98999000000002
3670,367,50.379990000000014
3671,367,79.05999020000002
3672,367,28.429989999999997
3673,367,82.83999040000002
3674,367,34.24999
3675,367,58.78999000000002
3676,367,79.47999010000001
3677,367,57.089990100000016
3678,367,46.20999000000002
3679,367,75.08999000000001
3680,368,51.049990000000015
3681,368,80.45999030000002
3682,368,28.549989999999994
3683,368,83.0599904
3684,368,34.37999
3685,368,59.02999000000002
3686,368,81.00999010000001
3687,368,58.02999010000001
3688,368,46.35999000000002
3689,368,75.25999000000002
3690,369,51.909990000000015
3691,369,81.47999030000001
3692,369,28.66999
3693,369,83.24999040000003
3694,369,34.48999
3695,369,59.079990000000016
3696,369,82.61999020000002
3697,369,59.159990100000016
3698,369,46.549990000000015
3699,369,75.94999000000001
3700,370,52.48999000000001
3701,370,81.4099903
3702,370,28.769989999999996
3703,370,83.74999040000003
3704,370,34.54999
3705,370,59.799990000000015
3706,370,83.87999020000002
3707,370,59.659990100000016
3708,370,46.759990000000016
3709,370,76.29999000000002
3710,371,53.509990000000016
3711,371,81.49999030000002
3712,371,28.779989999999994
3713,371,83.89999040000002
3714,371,34.98999
3715,371,60.579990000000016
3716,371,85.19999020000002
3717,371,59.56999010000001
3718,371,46.799990000000015
3719,371,76.56999000000002
3720,372,54.30999000000001
3721,372,81.42999030000001
3722,372,28.539989999999992
3723,372,84.9499904
3724,372,34.92999
3725,372,61.56999000000002
3726,372,86.12999020000001
3727,372,59.82999010000001
3728,372,46.95999000000002
3729,372,77.07999000000001
3730,373,55.93999010000002
3731,373,82.69999030000001
3732,373,28.859989999999996
3733,373,85.43999040000003
3734,373,35.259989999999995
3735,373,61.88999000000002
3736,373,87.19999020000002
3737,373,60.099990100000014
3738,373,47.189990000000016
3739,373,76.88999000000001
3740,374,55.74999010000001
3741,374,83.77999030000001
3742,374,28.979989999999994
3743,374,85.38999040000003
3744,374,35.70999
3745,374,62.729990000000015
3746,374,88.06999020000003
3747,374,60.88999010000001
3748,374,47.16999000000001
3749,374,77.04999000000002
3750,375,55.85999010000001
3751,375,84.30999030000002
3752,375,29.30999
3753,375,85.24999040000003
3754,375,35.81999
3755,375,63.269990000000014
3756,375,88.25999020000003
3757,375,61.129990100000015
3758,375,47.159990000000015
3759,375,77.55999000000001
3760,376,55.849990100000014
3761,376,84.52999030000001
3762,376,29.639989999999997
3763,376,85.98999040000001
3764,376,36.08999
3765,376,64.43999000000002
3766,376,89.47999020000003
3767,376,61.38999010000001
3768,376,47.55999000000001
3769,376,78.07999000000001
3770,377,56.409990100000016
3771,377,85.53999030000001
3772,377,30.069989999999997
3773,377,87.05999040000002
3774,377,36.63999
3775,377,64.90999000000002
3776,377,90.45999020000004
3777,377,61.60999010000001
3778,377,47.59999000000002
3779,377,78.42999000000002
3780,378,56.81999010000001
3781,378,85.87999030000003
3782,378,30.439989999999995
3783,378,86.35999040000003
3784,378,36.65999
3785,378,65.71999000000001
3786,378,91.85999020000003
3787,378,62.31999010000001
3788,378,47.35999000000002
3789,378,78.71999000000001
3790,379,57.75999010000001
3791,379,86.79999030000003
3792,379,30.999989999999997
3793,379,87.47999040000002
3794,379,37.31999
3795,379,65.53999000000002
3796,379,93.53999030000003
3797,379,62.70999010000001
3798,379,47.269990000000014
3799,379,78.75999000000002
3800,380,58.95999010000001
3801,380,87.73999030000003
3802,380,31.46999
3803,380,87.87999040000003
3804,380,37.039989999999996
3805,380,66.29999000000002
3806,380,93.91999030000002
3807,380,62.96999010000001
3808,380,47.629990000000014
3809,380,78.97999000000002
3810,381,59.82999010000001
3811,381,88.81999030000003
3812,381,31.57999
3813,381,89.01999050000002
3814,381,36.829989999999995
3815,381,66.97999000000002
3816,381,94.90999030000003
3817,381,63.57999010000001
3818,381,48.52999000000002
3819,381,78.98999000000002
3820,382,60.53999010000001
3821,382,89.85999030000002
3822,382,31.999989999999997
3823,382,89.00999050000001
3824,382,36.87999
3825,382,66.85999000000001
3826,382,96.09999040000002
3827,382,64.40999010000002
3828,382,49.05999000000001
3829,382,79.63999000000001
3830,383,61.13999010000001
3831,383,91.52999040000003
3832,383,32.52999
3833,383,88.55999050000003
3834,383,37.45999
3835,383,66.80999000000001
3836,383,97.31999040000002
3837,383,64.52999010000002
3838,383,50.049990000000015
3839,383,80.13999000000001
3840,384,61.36999010000002
3841,384,91.86999040000002
3842,384,32.65999
3843,384,88.48999050000002
3844,384,37.33999
3845,384,68.40999010000002
3846,384,98.18999040000003
3847,384,65.69999010000001
3848,384,50.84999000000002
3849,384,80.71999000000001
3850,385,62.03999010000001
3851,385,92.69999040000002
3852,385,33.109989999999996
3853,385,89.52999060000002
3854,385,37.109989999999996
3855,385,68.57999010000002
3856,385,98.57999040000003
3857,385,66.51999010000003
3858,385,52.23999000000001
3859,385,81.23999000000002
3860,386,62.61999010000002
3861,386,93.07999040000003
3862,386,33.329989999999995
3863,386,89.24999060000002
3864,386,37.45999
3865,386,69.74999010000002
3866,386,100.12999040000003
3867,386,67.34999010000001
3868,386,52.45999000000002
3869,386,81.81999000000002
3870,387,63.54999010000002
3871,387,94.04999040000003
3872,387,33.44998999999999
3873,387,90.27999070000001
3874,387,37.829989999999995
3875,387,71.15999020000001
3876,387,101.87999050000002
3877,387,67.9199901
3878,387,53.079990000000016
3879,387,82.06999000000002
3880,388,63.739990100000014
3881,388,92.63999040000003
3882,388,33.88999
3883,388,90.28999070000002
3884,388,37.539989999999996
3885,388,72.08999020000002
3886,388,102.82999050000002
3887,388,69.48999010000001
3888,388,53.59999000000002
3889,388,82.86999000000002
3890,389,65.11999010000001
3891,389,92.74999040000003
3892,389,33.99999
3893,389,89.95999070000002
3894,389,37.359989999999996
3895,389,73.5499903
3896,389,103.48999050000002
3897,389,70.92999010000003
3898,389,54.48999000000001
3899,389,83.54999000000002
3900,390,66.28999010000001
3901,390,92.84999040000002
3902,390,34.65998999999999
3903,390,89.81999070000002
3904,390,37.05999
3905,390,73.8599903
3906,390,105.10999050000002
3907,390,71.69999010000001
3908,390,55.64999000000002
3909,390,83.71999000000001
3910,391,67.50999010000001
3911,391,93.80999040000002
3912,391,34.689989999999995
3913,391,91.00999070000002
3914,391,37.329989999999995
3915,391,74.17999030000001
3916,391,105.11999050000003
3917,391,71.57999010000002
3918,391,55.979990000000015
3919,391,84.00999000000002
3920,392,67.83999010000001
3921,392,94.23999040000002
3922,392,34.86999
3923,392,92.34999070000003
3924,392,37.899989999999995
3925,392,73.74999030000001
3926,392,104.45999050000002
3927,392,73.05999020000002
3928,392,56.079990000000016
3929,392,84.45999000000002
3930,393,68.47999010000001
3931,393,95.83999050000003
3932,393,35.329989999999995
3933,393,92.56999070000002
3934,393,37.92999
3935,393,74.25999030000001
3936,393,104.10999050000002
3937,393,74.37999030000002
3938,393,56.759990000000016
3939,393,84.99999000000001
3940,394,69.00999010000001
3941,394,96.45999050000002
3942,394,35.59999
3943,394,93.41999070000001
3944,394,37.719989999999996
3945,394,75.64999040000002
3946,394,104.96999050000002
3947,394,73.95999030000002
3948,394,56.659990000000015
3949,394,85.76999000000002
3950,395,69.87999010000001
3951,395,96.49999050000002
3952,395,35.47999
3953,395,93.22999070000002
3954,395,37.92999
3955,395,76.69999040000002
3956,395,105.62999050000002
3957,395,75.59999040000001
3958,395,57.71999000000002
3959,395,85.90999000000002
3960,396,71.40999020000001
3961,396,96.21999050000002
3962,396,35.899989999999995
3963,396,93.66999070000003
3964,396,38.009989999999995
3965,396,77.95999050000002
3966,396,105.56999050000002
3967,396,75.27999040000002
3968,396,57.96999000000002
3969,396,87.09999000000002
3970,397,70.66999020000002
3971,397,96.07999050000002
3972,397,35.98999
3973,397,93.10999070000001
3974,397,37.969989999999996
3975,397,79.30999050000003
3976,397,105.60999050000002
3977,397,75.09999040000002
3978,397,58.329990000000016
3979,397,87.75999000000002
3980,398,71.01999020000001
3981,398,97.36999060000002
3982,398,36.09999
3983,398,94.58999080000001
3984,398,38.509989999999995
3985,398,78.92999050000002
3986,398,107.01999050000002
3987,398,74.87999040000001
3988,398,58.31999000000002
3989,398,88.46999000000001
3990,399,71.6499902
3991,399,98.43999060000002
3992,399,35.98999
3993,399,95.38999080000002
3994,399,39.01999
3995,399,79.83999050000003
3996,399,108.13999060000002
3997,399,75.51999040000001
3998,399,58.799990000000015
3999,399,89.67999000000002
4000,400,73.04999020000001
4001,400,98.67999060000002
4002,400,36.109989999999996
4003,400,95.86999080000001
4004,400,39.079989999999995
4005,400,80.43999050000002
4006,400,108.79999070000002
4007,400,75.44999040000002
4008,400,59.439990000000016
4009,400,90.47999000000002
4010,401,74.43999020000001
4011,401,98.73999060000001
4012,401,36.74999
4013,401,96.06999080000001
4014,401,39.17999
4015,401,80.37999050000002
4016,401,110.20999070000002
4017,401,76.01999040000001
4018,401,59.55999000000001
4019,401,90.50999000000002
4020,402,76.03999020000002
4021,402,99.65999060000001
4022,402,37.439989999999995
4023,402,96.39999080000001
4024,402,39.039989999999996
4025,402,80.70999050000002
4026,402,111.00999070000002
4027,402,77.21999050000002
4028,402,60.30999000000001
4029,402,91.02999000000001
4030,403,77.8499903
4031,403,99.40999060000001
4032,403,37.969989999999996
4033,403,96.92999080000001
4034,403,39.05999
4035,403,82.07999060000002
4036,403,111.57999070000001
4037,403,77.27999050000001
4038,403,60.84999000000002
4039,403,91.35999000000001
4040,404,78.95999030000002
4041,404,99.54999060000002
4042,404,37.69999
4043,404,97.52999080000001
4044,404,38.77999
4045,404,82.36999060000002
4046,404,112.44999070000001
4047,404,78.49999050000001
4048,404,61.30999000000001
4049,404,91.84999000000002
4050,405,80.1299903
4051,405,99.59999060000001
4052,405,38.30999
4053,405,97.76999080000002
4054,405,39.439989999999995
4055,405,82.35999060000002
4056,405,112.87999070000002
4057,405,78.77999050000001
4058,405,61.35999000000002
4059,405,91.97999000000002
4060,406,81.19999030000002
4061,406,99.19999060000002
4062,406,38.539989999999996
4063,406,97.54999080000002
4064,406,39.65999
4065,406,82.72999060000002
4066,406,114.00999070000002
4067,406,78.82999050000002
4068,406,61.829990000000016
4069,406,92.32999000000001
4070,407,82.03999030000001
4071,407,100.04999060000002
4072,407,38.509989999999995
4073,407,97.60999080000002
4074,407,40.399989999999995
4075,407,83.99999070000001
4076,407,113.09999070000002
4077,407,78.63999050000002
4078,407,61.799990000000015
4079,407,92.78999000000002
4080,408,83.49999030000002
4081,408,101.44999070000001
4082,408,38.26999
4083,408,98.19999080000004
4084,408,40.73999
4085,408,83.94999070000001
4086,408,113.32999070000001
4087,408,79.31999050000002
4088,408,62.13999000000002
4089,408,93.36999000000002
4090,409,84.74999030000001
4091,409,103.08999070000002
4092,409,38.13999
4093,409,98.15999080000002
4094,409,40.77999
4095,409,84.09999070000002
4096,409,113.43999070000001
4097,409,79.28999050000002
4098,409,62.129990000000014
4099,409,93.39999000000002
4100,410,85.91999030000001
4101,410,104.33999070000002
4102,410,37.88999
4103,410,99.13999080000004
4104,410,40.76999
4105,410,83.59999070000002
4106,410,113.76999070000002
4107,410,79.77999050000003
4108,410,62.519990000000014
4109,410,94.03999000000002
4110,411,86.2999903
4111,411,105.08999080000001
4112,411,38.05999
4113,411,99.09999080000001
4114,411,40.91999
4115,411,84.15999070000002
4116,411,113.85999070000001
4117,411,80.39999050000002
4118,411,63.06999000000002
4119,411,94.47999000000002
4120,412,86.01999030000003
4121,412,106.1799909
4122,412,37.939989999999995
4123,412,99.03999080000003
4124,412,40.97999
4125,412,85.32999070000001
4126,412,115.19999080000001
4127,412,80.98999050000002
4128,412,62.509990000000016
4129,412,94.35999000000001
4130,413,86.89999030000003
4131,413,106.7599909
4132,413,38.11999
4133,413,98.38999080000002
4134,413,41.79999
4135,413,86.99999080000002
4136,413,115.27999080000001
4137,413,82.06999050000002
4138,413,62.85999000000002
4139,413,95.36999000000002
4140,414,88.50999030000003
4141,414,107.1499909
4142,414,37.92999
4143,414,98.72999080000004
4144,414,42.07999000000001
4145,414,88.10999080000002
4146,414,115.35999080000002
4147,414,83.38999050000002
4148,414,63.34999000000002
4149,414,96.60999010000002
4150,415,88.50999030000003
4151,415,108.19999100000001
4152,415,37.63999
4153,415,99.48999080000002
4154,415,42.18999000000001
4155,415,88.37999080000002
4156,415,114.88999080000002
4157,415,83.0399905
4158,415,63.659990000000015
4159,415,97.73999010000001
4160,416,89.25999030000003
4161,416,108.599991
4162,416,38.009989999999995
4163,416,99.77999080000001
4164,416,42.49999000000002
4165,416,88.79999080000002
4166,416,113.75999080000001
4167,416,83.4299905
4168,416,64.23999000000002
4169,416,97.53999010000001
4170,417,89.43999030000003
4171,417,109.21999100000001
4172,417,38.04999
4173,417,100.44999080000001
4174,417,43.129990000000014
4175,417,88.74999080000002
4176,417,113.33999080000001
4177,417,84.51999050000002
4178,417,63.979990000000015
4179,417,99.26999020000001
4180,418,90.78999030000003
4181,418,109.7999911
4182,418,38.17999
4183,418,101.74999080000002
4184,418,42.95999000000002
4185,418,89.71999080000002
4186,418,112.70999080000001
4187,418,85.26999050000002
4188,418,64.05999000000001
4189,418,100.47999030000003
4190,419,91.90999030000003
4191,419,109.379991
4192,419,38.11999
4193,419,101.21999080000002
4194,419,42.81999000000002
4195,419,89.81999080000001
4196,419,112.56999080000001
4197,419,85.49999050000001
4198,419,64.26999000000002
4199,419,100.39999030000003
4200,420,92.38999030000002
4201,420,109.17999100000002
4202,420,38.859989999999996
4203,420,100.81999080000001
4204,420,43.199990000000014
4205,420,89.78999080000001
4206,420,112.79999080000002
4207,420,87.28999060000002
4208,420,64.78999000000002
4209,420,102.08999040000002
4210,421,92.66999030000002
4211,421,110.44999100000001
4212,421,39.15999
4213,421,101.41999080000001
4214,421,43.729990000000015
4215,421,89.47999080000001
4216,421,112.44999080000001
4217,421,88.23999060000001
4218,421,65.62999000000002
4219,421,101.91999040000002
4220,422,94.35999040000003
4221,422,109.75999100000001
4222,422,39.40999
4223,422,101.05999080000001
4224,422,44.049990000000015
4225,422,89.19999080000001
4226,422,112.06999080000001
4227,422,88.65999060000001
4228,422,65.73999000000002
4229,422,102.54999040000003
4230,423,95.82999050000002
4231,423,111.5599911
4232,423,39.45999
4233,423,101.97999080000001
4234,423,44.699990000000014
4235,423,89.14999080000001
4236,423,112.25999080000001
4237,423,89.25999060000002
4238,423,66.66999000000001
4239,423,103.25999050000001
4240,424,96.77999050000003
4241,424,112.03999110000001
4242,424,39.48999
4243,424,102.33999080000001
4244,424,45.509990000000016
4245,424,90.48999080000002
4246,424,113.27999080000001
4247,424,89.96999060000002
4248,424,67.43999000000002
4249,424,103.11999050000003
4250,425,96.72999050000003
4251,425,112.3599911
4252,425,39.69999
4253,425,103.40999080000002
4254,425,45.71999000000002
4255,425,90.95999080000001
4256,425,114.13999090000002
4257,425,91.44999060000002
4258,425,67.92999000000002
4259,425,104.00999050000001
4260,426,97.13999050000002
4261,426,112.95999110000001
4262,426,39.47999
4263,426,103.63999080000002
4264,426,45.629990000000014
4265,426,90.56999080000001
4266,426,115.489991
4267,426,91.58999060000002
4268,426,68.71999000000001
4269,426,104.47999050000003
4270,427,97.24999050000002
4271,427,113.00999110000001
4272,427,39.40999
4273,427,103.38999080000002
4274,427,45.53999000000002
4275,427,90.95999080000001
4276,427,116.379991
4277,427,92.75999060000002
4278,427,69.41999000000001
4279,427,104.79999050000002
4280,428,97.11999050000003
4281,428,113.64999110000001
4282,428,39.79999
4283,428,102.98999080000002
4284,428,46.38999000000002
4285,428,92.58999090000002
4286,428,116.80999100000001
4287,428,93.02999060000002
4288,428,71.06999010000001
4289,428,104.60999050000002
4290,429,96.63999050000002
4291,429,114.14999110000002
4292,429,40.20999
4293,429,102.71999080000002
4294,429,46.67999000000002
4295,429,93.31999090000001
4296,429,116.129991
4297,429,93.70999060000003
4298,429,71.29999010000002
4299,429,104.74999050000002
4300,430,96.70999050000002
4301,430,115.62999110000001
4302,430,40.509989999999995
4303,430,102.33999080000001
4304,430,46.85999000000002
4305,430,93.87999090000001
4306,430,116.35999100000001
4307,430,94.99999070000001
4308,430,72.98999020000001
4309,430,103.85999050000002
4310,431,97.53999050000002
4311,431,116.2299911
4312,431,40.54999
4313,431,103.56999080000001
4314,431,47.129990000000014
4315,431,95.47999090000002
4316,431,117.55999100000001
4317,431,96.64999080000001
4318,431,74.14999030000001
4319,431,102.73999050000002
4320,432,98.46999050000002
4321,432,115.78999110000001
4322,432,40.44999
4323,432,103.27999080000001
4324,432,47.199990000000014
4325,432,96.93999090000001
4326,432,117.74999100000001
4327,432,97.36999080000001
4328,432,75.8699904
4329,432,102.45999050000002
4330,433,98.69999050000003
4331,433,116.50999110000002
4332,433,40.469989999999996
4333,433,103.98999080000002
4334,433,46.98999000000001
4335,433,96.79999090000001
4336,433,117.74999100000001
4337,433,97.83999080000001
4338,433,77.57999050000001
4339,433,102.27999050000003
4340,434,99.25999050000001
4341,434,116.76999110000001
4342,434,40.61999
4343,434,104.17999080000001
4344,434,47.329990000000016
4345,434,97.40999090000001
4346,434,118.13999100000001
4347,434,99.10999090000001
4348,434,77.68999050000001
4349,434,103.84999060000001
4350,435,100.62999060000001
4351,435,117.64999110000001
4352,435,40.719989999999996
4353,435,104.34999080000001
4354,435,47.259990000000016
4355,435,99.019991
4356,435,118.42999100000002
4357,435,99.80999090000002
4358,435,79.39999060000001
4359,435,104.76999060000001
4360,436,100.93999060000002
4361,436,118.39999110000001
4362,436,40.899989999999995
4363,436,104.31999080000001
4364,436,47.31999000000002
4365,436,99.30999100000001
4366,436,120.09999110000001
4367,436,100.68999090000001
4368,436,80.40999060000001
4369,436,104.06999060000003
4370,437,101.63999060000002
4371,437,118.4199911
4372,437,41.26999
4373,437,103.52999080000001
4374,437,47.729990000000015
4375,437,99.02999100000001
4376,437,120.98999110000001
4377,437,101.879991
4378,437,79.88999060000002
4379,437,104.26999060000001
4380,438,101.95999060000003
4381,438,118.3399911
4382,438,41.599990000000005
4383,438,103.24999080000002
4384,438,48.30999000000001
4385,438,99.31999110000001
4386,438,122.7399912
4387,438,103.05999100000001
4388,438,79.00999060000002
4389,438,103.39999060000002
4390,439,102.66999060000002
4391,439,118.56999110000001
4392,439,41.94999000000001
4393,439,104.08999080000001
4394,439,48.41999000000001
4395,439,99.1099911
4396,439,122.2899912
4397,439,103.44999100000001
4398,439,79.34999060000001
4399,439,102.74999060000002
4400,440,103.39999060000002
4401,440,119.11999110000001
4402,440,42.93999000000001
4403,440,102.76999070000002
4404,440,48.59999000000002
4405,440,98.56999110000001
4406,440,122.4199912
4407,440,104.83999100000001
4408,440,80.83999070000002
4409,440,102.65999060000001
4410,441,104.96999070000001
4411,441,120.23999110000001
4412,441,43.00999000000001
4413,441,101.82999070000001
4414,441,48.56999000000002
4415,441,98.8899911
4416,441,121.6199912
4417,441,105.709991
4418,441,80.81999070000002
4419,441,103.40999060000001
4420,442,105.67999070000002
4421,442,120.90999110000001
4422,442,43.299990000000015
4423,442,100.21999070000001
4424,442,48.95999000000002
4425,442,98.49999110000003
4426,442,123.0699913
4427,442,105.03999100000001
4428,442,80.94999070000001
4429,442,104.26999060000001
4430,443,106.15999070000002
4431,443,120.9999911
4432,443,43.509990000000016
4433,443,99.30999070000001
4434,443,49.66999000000001
4435,443,98.1699911
4436,443,123.8899913
4437,443,104.99999100000001
4438,443,81.05999070000001
4439,443,104.43999060000002
4440,444,106.44999070000001
4441,444,121.1999911
4442,444,43.48999000000001
4443,444,98.42999070000002
4444,444,50.05999000000001
4445,444,97.17999110000001
4446,444,125.1399914
4447,444,106.31999100000002
4448,444,81.54999070000002
4449,444,104.73999060000001
4450,445,107.05999070000001
4451,445,122.93999120000001
4452,445,43.729990000000015
4453,445,97.18999060000002
4454,445,50.24999000000002
4455,445,96.78999110000001
4456,445,125.5899914
4457,445,108.03999110000001
4458,445,83.26999080000002
4459,445,104.76999060000001
4460,446,107.08999070000002
4461,446,122.7899912
4462,446,43.829990000000016
4463,446,96.48999060000001
4464,446,50.41999000000001
4465,446,96.68999110000003
4466,446,125.7899914
4467,446,107.73999110000001
4468,446,83.55999080000001
4469,446,104.70999060000003
4470,447,107.64999070000002
4471,447,123.93999120000001
4472,447,43.77999000000002
4473,447,94.77999050000003
4474,447,50.78999000000002
4475,447,96.4399911
4476,447,126.4099914
4477,447,107.67999110000001
4478,447,83.77999080000001
4479,447,104.72999060000002
4480,448,107.47999070000002
4481,448,123.7299912
4482,448,44.089990000000014
4483,448,95.88999050000002
4484,448,50.98999000000001
4485,448,97.3099911
4486,448,127.42999150000001
4487,448,107.62999110000001
4488,448,84.48999080000002
4489,448,105.12999060000001
4490,449,107.91999070000001
4491,449,125.15999120000001
4492,449,43.949990000000014
4493,449,96.33999050000003
4494,449,51.41999000000001
4495,449,98.45999110000002
4496,449,128.8599916
4497,449,107.4399911
4498,449,84.22999080000001
4499,449,104.54999060000002
4500,450,107.43999070000001
4501,450,125.99999120000001
4502,450,44.30999000000001
4503,450,96.32999050000002
4504,450,51.619990000000016
4505,450,98.49999110000003
4506,450,129.0099916
4507,450,107.78999110000001
4508,450,84.01999080000002
4509,450,104.36999060000002
4510,451,108.72999080000001
4511,451,125.54999120000001
4512,451,44.619990000000016
4513,451,96.41999050000003
4514,451,52.659990000000015
4515,451,99.7299911
4516,451,130.3199917
4517,451,108.4999911
4518,451,84.20999080000001
4519,451,104.54999060000002
4520,452,108.36999080000001
4521,452,126.06999120000002
4522,452,45.089990000000014
4523,452,95.65999050000002
4524,452,53.95999000000002
4525,452,101.10999120000001
4526,452,129.9999917
4527,452,109.4299912
4528,452,84.46999080000002
4529,452,105.01999060000001
4530,453,108.27999080000001
4531,453,127.45999120000002
4532,453,44.869990000000016
4533,453,96.17999050000002
4534,453,55.35999000000002
4535,453,102.14999120000002
4536,453,130.4399917
4537,453,109.6299912
4538,453,84.60999080000002
4539,453,106.10999060000002
4540,454,108.93999080000002
4541,454,128.15999130000003
4542,454,45.16999000000001
4543,454,96.31999050000002
4544,454,55.30999000000001
4545,454,103.15999120000002
4546,454,131.68999180000003
4547,454,110.5699912
4548,454,84.95999080000001
4549,454,106.41999060000002
4550,455,109.89999080000001
4551,455,128.4299913
4552,455,45.56999000000002
4553,455,96.51999050000002
4554,455,55.30999000000001
4555,455,103.6699912
4556,455,131.78999180000002
4557,455,111.5399913
4558,455,86.02999080000001
4559,455,106.39999060000002
4560,456,110.28999080000001
4561,456,128.7099913
4562,456,45.98999000000001
4563,456,95.23999040000002
4564,456,55.30999000000001
4565,456,104.0299912
4566,456,131.5399918
4567,456,111.55999130000001
4568,456,85.91999080000001
4569,456,106.12999060000001
4570,457,110.40999080000002
4571,457,129.8299914
4572,457,46.519990000000014
4573,457,95.62999040000003
4574,457,55.689990000000016
4575,457,103.85999120000002
4576,457,130.62999180000003
4577,457,111.76999130000002
4578,457,87.04999080000002
4579,457,105.64999060000002
4580,458,110.44999080000001
4581,458,128.81999140000002
4582,458,46.95999000000002
4583,458,95.27999040000003
4584,458,55.579990000000016
